Datetime,Lat.,Lon.,Total_SO2,OMTO3_O3,DateforKepler
20171020T043409494Z,30.94,120.94,-0.5589999999999999,274.818,2017/10/20 04:34:09.494
20171020T043416982Z,31.37,120.79,0.22699999999999998,274.202,2017/10/20 04:34:16.982
20171020T043402006Z,30.76,121.8,0.629,270.443,2017/10/20 04:34:02.006
20171020T043409494Z,31.19,121.65,-0.693,272.788,2017/10/20 04:34:09.494
20171020T043416982Z,31.62,121.5,0.047,272.436,2017/10/20 04:34:16.982
20171020T043424471Z,32.05,121.35,-0.14800000000000002,272.558,2017/10/20 04:34:24.471
20171020T043409494Z,31.4,122.32,-0.095,272.608,2017/10/20 04:34:09.494
20171021T041530439Z,30.63,121.57,0.075,273.83299999999997,2017/10/21 04:15:30.439
20171021T041537928Z,31.06,121.4,-0.086,276.714,2017/10/21 04:15:37.928
20171021T041545416Z,31.48,121.22,0.19,278.504,2017/10/21 04:15:45.416
20171021T041552904Z,31.9,121.05,-0.19899999999999998,280.968,2017/10/21 04:15:52.904
20171022T053659034Z,30.56,121.23,-0.10400000000000001,266.612,2017/10/22 05:36:59.034
20171022T053706523Z,31.0,121.15,0.622,269.595,2017/10/22 05:37:06.523
20171022T053714011Z,31.44,121.07,0.561,272.634,2017/10/22 05:37:14.011
20171022T053721499Z,31.88,121.0,0.268,274.52099999999996,2017/10/22 05:37:21.499
20171022T053706523Z,30.84,122.37,-0.12,266.686,2017/10/22 05:37:06.523
20171022T053714011Z,31.27,122.29,0.11599999999999999,269.46,2017/10/22 05:37:14.011
20171022T053721499Z,31.71,122.22,-0.005,272.07599999999996,2017/10/22 05:37:21.499
20171023T051751027Z,30.43,121.12,0.376,254.41099999999997,2017/10/23 05:17:51.027
20171023T051758515Z,30.87,121.02,-0.36200000000000004,255.301,2017/10/23 05:17:58.515
20171023T051806003Z,31.31,120.92,0.5529999999999999,256.31,2017/10/23 05:18:06.003
20171023T051813492Z,31.75,120.82,-0.218,260.036,2017/10/23 05:18:13.492
20171023T051751027Z,30.44,121.77,0.6609999999999999,258.056,2017/10/23 05:17:51.027
20171023T051758515Z,30.88,121.68,-0.363,255.498,2017/10/23 05:17:58.515
20171023T051806003Z,31.32,121.58,1.3019999999999998,255.543,2017/10/23 05:18:06.003
20171023T051813492Z,31.76,121.48,0.53,258.161,2017/10/23 05:18:13.492
20171023T051758515Z,30.88,122.38,0.35100000000000003,256.053,2017/10/23 05:17:58.515
20171023T051806003Z,31.32,122.29,0.226,256.748,2017/10/23 05:18:06.003
20171023T051813492Z,31.76,122.19,-0.924,257.716,2017/10/23 05:18:13.492
20171024T045857008Z,30.4,120.95,0.265,267.494,2017/10/24 04:58:57.008
20171024T045904496Z,30.84,120.83,0.345,268.797,2017/10/24 04:59:04.496
20171024T045911985Z,31.28,120.7,0.052000000000000005,269.827,2017/10/24 04:59:11.985
20171024T045857008Z,30.46,121.3,0.799,267.906,2017/10/24 04:58:57.008
20171024T045904496Z,30.9,121.18,0.24,268.89,2017/10/24 04:59:04.496
20171024T045911985Z,31.34,121.05,-0.7709999999999999,269.725,2017/10/24 04:59:11.985
20171024T045919473Z,31.77,120.93,-0.889,272.49,2017/10/24 04:59:19.473
20171024T045857008Z,30.5,121.55,0.9259999999999999,267.97,2017/10/24 04:58:57.008
20171024T045904496Z,30.94,121.42,0.68,268.883,2017/10/24 04:59:04.496
20171024T045911985Z,31.37,121.3,0.26,269.684,2017/10/24 04:59:11.985
20171024T045919473Z,31.81,121.18,-0.225,272.839,2017/10/24 04:59:19.473
20171024T045857008Z,30.56,121.94,-0.16399999999999998,268.041,2017/10/24 04:58:57.008
20171024T045904496Z,31.0,121.82,-0.381,269.93,2017/10/24 04:59:04.496
20171024T045911985Z,31.43,121.7,0.032,271.046,2017/10/24 04:59:11.985
20171024T045919473Z,31.87,121.58,-0.066,273.165,2017/10/24 04:59:19.473
20171024T045904496Z,31.06,122.32,-0.046,269.79,2017/10/24 04:59:04.496
20171024T045911985Z,31.5,122.21,-0.145,272.357,2017/10/24 04:59:11.985
20171025T044011461Z,30.68,122.29,-0.25,267.605,2017/10/25 04:40:11.461
20171025T044018949Z,31.12,122.15,-0.134,268.605,2017/10/25 04:40:18.949
20171025T044026437Z,31.55,122.01,-0.22,270.245,2017/10/25 04:40:26.437
20171025T044033926Z,31.98,121.87,0.265,271.005,2017/10/25 04:40:33.926
20171025T044011461Z,30.34,121.08,0.027000000000000003,266.757,2017/10/25 04:40:11.461
20171025T044018949Z,30.77,120.94,0.019,267.506,2017/10/25 04:40:18.949
20171025T044026437Z,31.2,120.79,0.102,268.845,2017/10/25 04:40:26.437
20171025T044033926Z,31.63,120.64,-0.021,270.275,2017/10/25 04:40:33.926
20171025T044011461Z,30.52,121.7,-0.235,267.687,2017/10/25 04:40:11.461
20171025T044018949Z,30.95,121.56,-0.237,267.687,2017/10/25 04:40:18.949
20171025T044026437Z,31.39,121.42,0.126,269.632,2017/10/25 04:40:26.437
20171025T044033926Z,31.82,121.27,0.068,270.64799999999997,2017/10/25 04:40:33.926
20171026T042140916Z,30.6,121.26,-0.086,265.67900000000003,2017/10/26 04:21:40.916
20171026T042148404Z,31.03,121.1,0.156,265.06,2017/10/26 04:21:48.404
20171026T042155892Z,31.45,120.93,0.009000000000000001,265.577,2017/10/26 04:21:55.892
20171026T042140916Z,31.03,122.21,-0.02,264.916,2017/10/26 04:21:40.916
20171026T042148404Z,31.46,122.05,0.47200000000000003,264.76099999999997,2017/10/26 04:21:48.404
20171026T042155892Z,31.89,121.88,-0.425,265.193,2017/10/26 04:21:55.892
20171027T054324470Z,30.7,120.8,-0.111,261.953,2017/10/27 05:43:24.470
20171027T054331959Z,31.13,120.72,0.086,262.762,2017/10/27 05:43:31.959
20171027T054339447Z,31.57,120.65,-0.15,263.23,2017/10/27 05:43:39.447
20171028T052416463Z,30.75,120.82,0.162,259.406,2017/10/28 05:24:16.463
20171028T052423952Z,31.19,120.72,1.1740000000000002,259.91,2017/10/28 05:24:23.952
20171028T052431440Z,31.63,120.63,0.135,260.284,2017/10/28 05:24:31.440
20171028T052416463Z,30.73,121.58,0.022000000000000002,259.404,2017/10/28 05:24:16.463
20171028T052423952Z,31.17,121.49,-0.43700000000000006,258.616,2017/10/28 05:24:23.952
20171028T052431440Z,31.61,121.4,-0.377,258.935,2017/10/28 05:24:31.440
20171028T052438928Z,32.05,121.31,-0.113,259.699,2017/10/28 05:24:38.928
20171028T052423952Z,31.13,122.33,0.121,259.627,2017/10/28 05:24:23.952
20171028T052431440Z,31.57,122.24,-0.18899999999999997,259.23900000000003,2017/10/28 05:24:31.440
20171029T050515963Z,30.55,120.87,0.555,272.411,2017/10/29 05:05:15.963
20171029T050523451Z,30.99,120.75,1.158,271.582,2017/10/29 05:05:23.451
20171029T050530939Z,31.43,120.63,0.444,270.753,2017/10/29 05:05:30.939
20171029T050515963Z,30.61,121.38,0.18899999999999997,266.862,2017/10/29 05:05:15.963
20171029T050523451Z,31.05,121.26,-0.515,268.587,2017/10/29 05:05:23.451
20171029T050530939Z,31.49,121.15,0.804,270.926,2017/10/29 05:05:30.939
20171029T050538428Z,31.93,121.03,0.262,266.335,2017/10/29 05:05:38.428
20171029T050515963Z,30.67,121.9,-0.09699999999999999,264.811,2017/10/29 05:05:15.963
20171029T050523451Z,31.11,121.79,-0.27699999999999997,267.465,2017/10/29 05:05:23.451
20171029T050530939Z,31.54,121.67,0.011000000000000001,269.225,2017/10/29 05:05:30.939
20171029T050538428Z,31.98,121.56,0.513,265.132,2017/10/29 05:05:38.428
20171029T050523451Z,31.15,122.33,0.22,264.748,2017/10/29 05:05:23.451
20171029T050530939Z,31.59,122.21,-0.061,266.21,2017/10/29 05:05:30.939
20171030T044630433Z,30.61,120.72,0.005,261.682,2017/10/30 04:46:30.433
20171030T044637921Z,31.05,120.58,-0.055999999999999994,263.02299999999997,2017/10/30 04:46:37.921
20171030T044622945Z,30.32,121.42,-0.20199999999999999,262.409,2017/10/30 04:46:22.945
20171030T044630433Z,30.76,121.28,0.833,263.366,2017/10/30 04:46:30.433
20171030T044637921Z,31.19,121.14,0.249,264.098,2017/10/30 04:46:37.921
20171030T044645409Z,31.62,121.01,0.129,264.853,2017/10/30 04:46:45.409
20171030T044622945Z,30.45,121.96,0.16699999999999998,264.658,2017/10/30 04:46:22.945
20171030T044630433Z,30.88,121.82,-0.267,266.038,2017/10/30 04:46:30.433
20171030T044637921Z,31.32,121.69,-0.257,267.178,2017/10/30 04:46:37.921
20171030T044645409Z,31.75,121.55,0.268,267.644,2017/10/30 04:46:45.409
20171030T044630433Z,31.0,122.35,-0.039,268.288,2017/10/30 04:46:30.433
20171030T044637921Z,31.43,122.22,-0.067,268.756,2017/10/30 04:46:37.921
20171030T044645409Z,31.87,122.08,0.213,268.433,2017/10/30 04:46:45.409
20171031T042752382Z,30.54,120.8,-0.07,263.853,2017/10/31 04:27:52.382
20171031T042759871Z,30.96,120.64,-0.21100000000000002,265.067,2017/10/31 04:27:59.871
20171031T042807359Z,31.39,120.48,-0.415,265.825,2017/10/31 04:28:07.359
20171031T042744894Z,30.46,121.81,0.198,265.407,2017/10/31 04:27:44.894
20171031T042752382Z,30.89,121.65,0.11800000000000001,264.92900000000003,2017/10/31 04:27:52.382
20171031T042759871Z,31.32,121.49,-0.516,266.26599999999996,2017/10/31 04:27:59.871
20171031T042807359Z,31.74,121.33,0.034,267.024,2017/10/31 04:28:07.359
20171031T042752382Z,31.18,122.42,-0.049,268.018,2017/10/31 04:27:52.382
20171031T042759871Z,31.61,122.27,-0.016,268.29400000000004,2017/10/31 04:27:59.871
20171102T053035421Z,30.62,120.84,-0.042,270.04400000000004,2017/11/02 05:30:35.421
20171102T053042909Z,31.06,120.75,-0.156,269.317,2017/11/02 05:30:42.909
20171102T053050397Z,31.5,120.66,-0.012,269.048,2017/11/02 05:30:50.397
20171102T053035421Z,30.55,121.77,-0.48,270.427,2017/11/02 05:30:35.421
20171102T053042909Z,30.99,121.69,-0.179,269.54200000000003,2017/11/02 05:30:42.909
20171102T053050397Z,31.43,121.6,0.345,268.856,2017/11/02 05:30:50.397
20171102T053057885Z,31.87,121.52,-0.1,265.923,2017/11/02 05:30:57.885
20171103T051134912Z,30.65,120.86,0.353,270.728,2017/11/03 05:11:34.912
20171103T051142400Z,31.09,120.75,-0.19899999999999998,270.492,2017/11/03 05:11:42.400
20171103T051149888Z,31.53,120.64,-0.35,273.64599999999996,2017/11/03 05:11:49.888
20171103T051134912Z,30.7,121.41,-0.113,269.621,2017/11/03 05:11:34.912
20171103T051142400Z,31.14,121.31,0.213,269.655,2017/11/03 05:11:42.400
20171103T051149888Z,31.57,121.2,-0.10400000000000001,271.597,2017/11/03 05:11:49.888
20171103T051157377Z,32.01,121.09,-0.12,276.621,2017/11/03 05:11:57.377
20171103T051134912Z,30.73,122.0,-0.386,269.41200000000003,2017/11/03 05:11:34.912
20171103T051142400Z,31.17,121.89,0.313,268.67400000000004,2017/11/03 05:11:42.400
20171103T051149888Z,31.61,121.79,0.02,270.14,2017/11/03 05:11:49.888
20171104T045242890Z,30.56,120.89,0.473,263.317,2017/11/04 04:52:42.890
20171104T045250378Z,31.0,120.76,-0.344,265.628,2017/11/04 04:52:50.378
20171104T045257867Z,31.43,120.62,0.076,269.969,2017/11/04 04:52:57.867
20171104T045242890Z,30.67,121.4,0.023,263.54200000000003,2017/11/04 04:52:42.890
20171104T045250378Z,31.1,121.27,0.893,266.78700000000003,2017/11/04 04:52:50.378
20171104T045257867Z,31.54,121.14,0.066,272.264,2017/11/04 04:52:57.867
20171104T045305355Z,31.97,121.01,-0.6970000000000001,274.883,2017/11/04 04:53:05.355
20171104T045242890Z,30.76,121.9,-0.073,265.277,2017/11/04 04:52:42.890
20171104T045250378Z,31.2,121.77,-0.384,270.937,2017/11/04 04:52:50.378
20171104T045257867Z,31.63,121.64,-0.258,275.204,2017/11/04 04:52:57.867
20171104T045242890Z,30.85,122.4,-0.062,268.363,2017/11/04 04:52:42.890
20171104T045250378Z,31.29,122.27,0.28600000000000003,272.966,2017/11/04 04:52:50.378
20171104T045257867Z,31.72,122.15,0.617,276.28,2017/11/04 04:52:57.867
20171105T043357356Z,30.32,121.13,0.49700000000000005,272.437,2017/11/05 04:33:57.356
20171105T043404844Z,30.75,120.98,-0.612,274.93,2017/11/05 04:34:04.844
20171105T043412333Z,31.18,120.83,0.22399999999999998,274.033,2017/11/05 04:34:12.333
20171105T043419821Z,31.61,120.68,-0.7440000000000001,273.897,2017/11/05 04:34:19.821
20171105T043357356Z,30.57,121.84,-0.21100000000000002,271.306,2017/11/05 04:33:57.356
20171105T043404844Z,31.0,121.7,0.009000000000000001,274.903,2017/11/05 04:34:04.844
20171105T043412333Z,31.43,121.54,0.602,275.251,2017/11/05 04:34:12.333
20171105T043419821Z,31.86,121.39,-0.207,276.427,2017/11/05 04:34:19.821
20171105T043404844Z,31.21,122.36,0.10400000000000001,275.601,2017/11/05 04:34:04.844
20171105T043412333Z,31.65,122.21,-0.091,276.29,2017/11/05 04:34:12.333
20171106T041526799Z,30.52,121.6,0.301,254.78099999999998,2017/11/06 04:15:26.799
20171106T041534288Z,30.94,121.42,-0.373,256.057,2017/11/06 04:15:34.288
20171106T041541776Z,31.36,121.25,-0.742,263.911,2017/11/06 04:15:41.776
20171106T041549264Z,31.78,121.08,-0.35600000000000004,272.84,2017/11/06 04:15:49.264
20171107T053656369Z,30.5,121.22,0.995,250.55200000000002,2017/11/07 05:36:56.369
20171107T053703858Z,30.94,121.14,0.9690000000000001,251.18099999999998,2017/11/07 05:37:03.858
20171107T053711346Z,31.38,121.06,5.709,251.81,2017/11/07 05:37:11.346
20171107T053718834Z,31.82,120.98,-0.718,252.438,2017/11/07 05:37:18.834
20171107T053703858Z,30.78,122.35,0.665,252.609,2017/11/07 05:37:03.858
20171107T053711346Z,31.21,122.28,-1.122,254.68400000000003,2017/11/07 05:37:11.346
20171107T053718834Z,31.65,122.2,-0.88,254.502,2017/11/07 05:37:18.834
20171108T051749372Z,30.44,121.1,-0.07400000000000001,265.106,2017/11/08 05:17:49.372
20171108T051756861Z,30.88,120.99,-0.415,265.992,2017/11/08 05:17:56.861
20171108T051804349Z,31.32,120.89,-0.26899999999999996,265.194,2017/11/08 05:18:04.349
20171108T051811837Z,31.76,120.79,0.34,262.235,2017/11/08 05:18:11.837
20171108T051749372Z,30.45,121.75,0.027000000000000003,263.165,2017/11/08 05:17:49.372
20171108T051756861Z,30.89,121.65,0.133,264.618,2017/11/08 05:17:56.861
20171108T051804349Z,31.33,121.55,0.264,265.284,2017/11/08 05:18:04.349
20171108T051811837Z,31.77,121.45,0.28600000000000003,262.024,2017/11/08 05:18:11.837
20171108T051756861Z,30.89,122.36,-0.221,264.065,2017/11/08 05:17:56.861
20171108T051804349Z,31.33,122.26,0.221,264.562,2017/11/08 05:18:04.349
20171108T051811837Z,31.77,122.16,0.10099999999999999,263.58299999999997,2017/11/08 05:18:11.837
20171109T045856357Z,30.48,120.91,0.845,267.482,2017/11/09 04:58:56.357
20171109T045903845Z,30.92,120.79,0.46399999999999997,269.154,2017/11/09 04:59:03.845
20171109T045911333Z,31.35,120.66,1.317,269.46,2017/11/09 04:59:11.333
20171109T045856357Z,30.53,121.26,0.757,267.633,2017/11/09 04:58:56.357
20171109T045903845Z,30.97,121.13,-0.938,268.017,2017/11/09 04:59:03.845
20171109T045911333Z,31.41,121.01,0.873,269.014,2017/11/09 04:59:11.333
20171109T045918821Z,31.85,120.89,0.49,268.935,2017/11/09 04:59:18.821
20171109T045856357Z,30.57,121.5,-0.08199999999999999,268.093,2017/11/09 04:58:56.357
20171109T045903845Z,31.01,121.38,-0.361,269.04,2017/11/09 04:59:03.845
20171109T045911333Z,31.45,121.26,0.149,269.35200000000003,2017/11/09 04:59:11.333
20171109T045918821Z,31.89,121.14,0.265,269.168,2017/11/09 04:59:18.821
20171109T045856357Z,30.63,121.9,0.053,268.228,2017/11/09 04:58:56.357
20171109T045903845Z,31.07,121.78,-0.09300000000000001,269.192,2017/11/09 04:59:03.845
20171109T045911333Z,31.51,121.66,0.602,269.125,2017/11/09 04:59:11.333
20171109T045918821Z,31.94,121.54,-0.022000000000000002,268.85200000000003,2017/11/09 04:59:18.821
20171109T045903845Z,31.14,122.28,0.19699999999999998,269.572,2017/11/09 04:59:03.845
20171109T045911333Z,31.57,122.17,0.348,269.795,2017/11/09 04:59:11.333
20171110T044012716Z,30.87,122.21,-0.147,245.533,2017/11/10 04:40:12.716
20171110T044020204Z,31.31,122.07,-0.09300000000000001,244.101,2017/11/10 04:40:20.204
20171110T044027692Z,31.74,121.93,0.6559999999999999,251.653,2017/11/10 04:40:27.692
20171110T044012716Z,30.53,121.0,0.715,247.73,2017/11/10 04:40:12.716
20171110T044020204Z,30.96,120.86,0.7609999999999999,247.93599999999998,2017/11/10 04:40:20.204
20171110T044027692Z,31.39,120.71,1.141,251.293,2017/11/10 04:40:27.692
20171110T044012716Z,30.71,121.62,0.358,249.028,2017/11/10 04:40:12.716
20171110T044020204Z,31.14,121.48,5.069,248.48,2017/11/10 04:40:20.204
20171110T044027692Z,31.58,121.33,-0.594,247.93200000000002,2017/11/10 04:40:27.692
20171110T044035181Z,32.01,121.19,-0.21899999999999997,263.848,2017/11/10 04:40:35.181
20171111T042138344Z,30.58,121.26,0.662,270.464,2017/11/11 04:21:38.344
20171111T042145833Z,31.01,121.09,-0.833,271.488,2017/11/11 04:21:45.833
20171111T042153321Z,31.43,120.93,0.13699999999999998,272.16900000000004,2017/11/11 04:21:53.321
20171111T042200809Z,31.86,120.76,-0.483,276.928,2017/11/11 04:22:00.809
20171111T042138344Z,31.01,122.2,-0.171,271.518,2017/11/11 04:21:38.344
20171111T042145833Z,31.44,122.04,0.33299999999999996,272.904,2017/11/11 04:21:45.833
20171111T042153321Z,31.86,121.88,0.071,275.816,2017/11/11 04:21:53.321
20171112T054319323Z,30.53,120.8,-1.031,265.265,2017/11/12 05:43:19.323
20171112T054326811Z,30.97,120.73,-1.357,266.244,2017/11/12 05:43:26.811
20171112T054334299Z,31.41,120.65,-0.8240000000000001,269.192,2017/11/12 05:43:34.299
20171113T052412331Z,30.65,120.82,0.561,253.63099999999997,2017/11/13 05:24:12.331
20171113T052419820Z,31.09,120.72,-0.292,256.311,2017/11/13 05:24:19.820
20171113T052427308Z,31.53,120.63,0.541,261.252,2017/11/13 05:24:27.308
20171113T052412331Z,30.63,121.58,0.026000000000000002,254.727,2017/11/13 05:24:12.331
20171113T052419820Z,31.07,121.49,0.733,253.731,2017/11/13 05:24:19.820
20171113T052427308Z,31.51,121.4,1.261,259.377,2017/11/13 05:24:27.308
20171113T052434796Z,31.95,121.31,-0.695,267.92,2017/11/13 05:24:34.796
20171113T052419820Z,31.03,122.33,0.306,254.208,2017/11/13 05:24:19.820
20171113T052427308Z,31.47,122.24,-0.018000000000000002,253.205,2017/11/13 05:24:27.308
20171114T050512827Z,30.52,120.86,-0.33399999999999996,271.878,2017/11/14 05:05:12.827
20171114T050520315Z,30.96,120.74,0.307,272.527,2017/11/14 05:05:20.315
20171114T050527804Z,31.39,120.63,0.489,267.405,2017/11/14 05:05:27.804
20171114T050512827Z,30.58,121.37,-0.04,270.29400000000004,2017/11/14 05:05:12.827
20171114T050520315Z,31.02,121.25,0.517,270.312,2017/11/14 05:05:20.315
20171114T050527804Z,31.46,121.14,0.406,267.935,2017/11/14 05:05:27.804
20171114T050535292Z,31.89,121.02,1.581,262.555,2017/11/14 05:05:35.292
20171114T050512827Z,30.63,121.89,-0.34700000000000003,269.33099999999996,2017/11/14 05:05:12.827
20171114T050520315Z,31.07,121.78,-0.225,269.113,2017/11/14 05:05:20.315
20171114T050527804Z,31.51,121.66,0.542,263.098,2017/11/14 05:05:27.804
20171114T050535292Z,31.95,121.55,-0.8220000000000001,264.447,2017/11/14 05:05:35.292
20171114T050520315Z,31.12,122.32,0.512,264.743,2017/11/14 05:05:20.315
20171114T050527804Z,31.56,122.2,-0.294,259.914,2017/11/14 05:05:27.804
20171115T044628282Z,30.64,120.69,-0.28300000000000003,265.182,2017/11/15 04:46:28.282
20171115T044635770Z,31.08,120.55,-0.7609999999999999,270.425,2017/11/15 04:46:35.770
20171115T044620793Z,30.35,121.39,-0.41200000000000003,263.82099999999997,2017/11/15 04:46:20.793
20171115T044628282Z,30.79,121.26,0.345,266.035,2017/11/15 04:46:28.282
20171115T044635770Z,31.22,121.12,-1.3880000000000001,273.199,2017/11/15 04:46:35.770
20171115T044643258Z,31.66,120.98,-0.594,279.768,2017/11/15 04:46:43.258
20171115T044620793Z,30.48,121.93,-0.185,263.58099999999996,2017/11/15 04:46:20.793
20171115T044628282Z,30.91,121.8,-0.191,267.214,2017/11/15 04:46:28.282
20171115T044635770Z,31.35,121.66,0.207,274.765,2017/11/15 04:46:35.770
20171115T044643258Z,31.78,121.53,-0.23199999999999998,279.871,2017/11/15 04:46:43.258
20171115T044628282Z,31.03,122.32,-0.14300000000000002,267.975,2017/11/15 04:46:28.282
20171115T044635770Z,31.47,122.19,-0.192,274.568,2017/11/15 04:46:35.770
20171116T042751245Z,30.63,120.75,-0.7170000000000001,260.149,2017/11/16 04:27:51.245
20171116T042758734Z,31.06,120.59,0.929,260.881,2017/11/16 04:27:58.734
20171116T042743757Z,30.56,121.76,0.45899999999999996,260.524,2017/11/16 04:27:43.757
20171116T042751245Z,30.98,121.6,-1.127,261.168,2017/11/16 04:27:51.245
20171116T042758734Z,31.41,121.44,-0.5579999999999999,263.88,2017/11/16 04:27:58.734
20171116T042806222Z,31.84,121.28,0.358,270.335,2017/11/16 04:28:06.222
20171116T042751245Z,31.28,122.37,0.285,262.01099999999997,2017/11/16 04:27:51.245
20171116T042758734Z,31.71,122.22,-0.265,268.70599999999996,2017/11/16 04:27:58.734
20171118T053030794Z,30.53,120.84,-0.555,258.644,2017/11/18 05:30:30.794
20171118T053038283Z,30.97,120.75,0.511,259.889,2017/11/18 05:30:38.283
20171118T053045771Z,31.41,120.66,0.565,260.981,2017/11/18 05:30:45.771
20171118T053030794Z,30.46,121.77,0.07400000000000001,261.745,2017/11/18 05:30:30.794
20171118T053038283Z,30.9,121.69,-0.175,262.111,2017/11/18 05:30:38.283
20171118T053045771Z,31.34,121.6,0.019,261.543,2017/11/18 05:30:45.771
20171118T053053259Z,31.78,121.52,0.043,261.79200000000003,2017/11/18 05:30:53.259
20171119T051131290Z,30.63,120.85,0.1,262.758,2017/11/19 05:11:31.290
20171119T051138778Z,31.07,120.74,0.494,261.322,2017/11/19 05:11:38.778
20171119T051146267Z,31.51,120.63,-1.2570000000000001,262.211,2017/11/19 05:11:46.267
20171119T051131290Z,30.67,121.41,0.773,259.817,2017/11/19 05:11:31.290
20171119T051138778Z,31.11,121.3,-0.298,261.618,2017/11/19 05:11:38.778
20171119T051146267Z,31.55,121.19,-0.56,264.814,2017/11/19 05:11:46.267
20171119T051153755Z,31.99,121.08,0.214,265.11,2017/11/19 05:11:53.755
20171119T051131290Z,30.7,121.99,-0.18600000000000003,263.26599999999996,2017/11/19 05:11:31.290
